name,num_workers,workers_distribution,policy_name,num_items,data_bal,items_diff,num_states,cost,cost_std,recall,recall_std,precision,precision_std,loss,loss_std,f1,f1_std,fbeta,fbeta_std,estimate_after,avg_error_rate,wce,wce_std,fnc,fpc
diff-states-fnc-10-fpc-5,100,"Normal(1,0.2)",vc-17states-fnc-10-fpc-5.policy,1000,0.5,0.5,17,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,0.99,0.0,False,1,2.5,0.0,-10,-5
diff-states-fnc-10-fpc-10,100,"Normal(1,0.2)",vc-17states-fnc-10-fpc-10.policy,1000,0.5,0.5,17,1.0,0.0,0.749,0.015,0.75,0.018,1.381,0.082,0.749,0.015,0.749,0.015,False,1,2.505,0.162,-10,-10
diff-states-fnc-10-fpc-500,100,"Normal(1,0.2)",vc-17states-fnc-10-fpc-500.policy,1000,0.5,0.5,17,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,False,1,5.0,0.0,-10,-500
diff-states-fnc-500-fpc-1,100,"Normal(1,0.2)",vc-17states-fnc-500-fpc-1.policy,1000,0.5,0.5,17,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,1.0,0.0,False,1,0.5,0.0,-500,-1
diff-states-fnc-500-fpc-5,100,"Normal(1,0.2)",vc-17states-fnc-500-fpc-5.policy,1000,0.5,0.5,17,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,1.0,0.0,False,1,2.5,0.0,-500,-5
diff-states-fnc-500-fpc-10,100,"Normal(1,0.2)",vc-17states-fnc-500-fpc-10.policy,1000,0.5,0.5,17,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,1.0,0.0,False,1,5.0,0.0,-500,-10
diff-states-fnc-500-fpc-500,100,"Normal(1,0.2)",vc-17states-fnc-500-fpc-500.policy,1000,0.5,0.5,17,5.654,0.053,0.926,0.01,0.929,0.01,18.585,2.422,0.928,0.006,0.926,0.01,False,1,36.15,3.233,-500,-500
diff-states-fnc-1-fpc-1,100,"Normal(1,0.2)",vc-17states-fnc-1-fpc-1.policy,1000,0.5,0.5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,True,1,0.5,0.0,-1,-1
diff-states-fnc-1-fpc-5,100,"Normal(1,0.2)",vc-17states-fnc-1-fpc-5.policy,1000,0.5,0.5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,True,1,0.5,0.0,-1,-5
diff-states-fnc-1-fpc-10,100,"Normal(1,0.2)",vc-17states-fnc-1-fpc-10.policy,1000,0.5,0.5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,True,1,0.5,0.0,-1,-10
diff-states-fnc-1-fpc-500,100,"Normal(1,0.2)",vc-17states-fnc-1-fpc-500.policy,1000,0.5,0.5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,True,1,0.5,0.0,-1,-500
diff-states-fnc-5-fpc-1,100,"Normal(1,0.2)",vc-17states-fnc-5-fpc-1.policy,1000,0.5,0.5,17,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,0.963,0.0,True,1,0.5,0.0,-5,-1
diff-states-fnc-5-fpc-5,100,"Normal(1,0.2)",vc-17states-fnc-5-fpc-5.policy,1000,0.5,0.5,17,1.0,0.0,0.754,0.022,0.752,0.015,0.74,0.054,0.753,0.014,0.754,0.021,True,1,1.238,0.067,-5,-5
diff-states-fnc-5-fpc-10,100,"Normal(1,0.2)",vc-17states-fnc-5-fpc-10.policy,1000,0.5,0.5,17,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,True,1,2.5,0.0,-5,-10
diff-states-fnc-5-fpc-500,100,"Normal(1,0.2)",vc-17states-fnc-5-fpc-500.policy,1000,0.5,0.5,17,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,True,1,2.5,0.0,-5,-500
diff-states-fnc-10-fpc-1,100,"Normal(1,0.2)",vc-17states-fnc-10-fpc-1.policy,1000,0.5,0.5,17,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,0.99,0.0,True,1,0.5,0.0,-10,-1
diff-states-fnc-10-fpc-5,100,"Normal(1,0.2)",vc-17states-fnc-10-fpc-5.policy,1000,0.5,0.5,17,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,0.99,0.0,True,1,2.5,0.0,-10,-5
diff-states-fnc-10-fpc-10,100,"Normal(1,0.2)",vc-17states-fnc-10-fpc-10.policy,1000,0.5,0.5,17,1.0,0.0,0.74,0.022,0.747,0.015,1.424,0.108,0.744,0.015,0.74,0.021,True,1,2.553,0.144,-10,-10
diff-states-fnc-10-fpc-500,100,"Normal(1,0.2)",vc-17states-fnc-10-fpc-500.policy,1000,0.5,0.5,17,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,True,1,5.0,0.0,-10,-500
diff-states-fnc-500-fpc-1,100,"Normal(1,0.2)",vc-17states-fnc-500-fpc-1.policy,1000,0.5,0.5,17,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,1.0,0.0,True,1,0.5,0.0,-500,-1
diff-states-fnc-500-fpc-5,100,"Normal(1,0.2)",vc-17states-fnc-500-fpc-5.policy,1000,0.5,0.5,17,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,1.0,0.0,True,1,2.5,0.0,-500,-5
diff-states-fnc-500-fpc-10,100,"Normal(1,0.2)",vc-17states-fnc-500-fpc-10.policy,1000,0.5,0.5,17,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,1.0,0.0,True,1,5.0,0.0,-500,-10
diff-states-fnc-500-fpc-500,100,"Normal(1,0.2)",vc-17states-fnc-500-fpc-500.policy,1000,0.5,0.5,17,7.643,0.089,0.959,0.01,0.96,0.006,10.17,2.607,0.96,0.005,0.959,0.01,True,1,20.05,2.444,-500,-500
diff-states-fnc-1-fpc-1,100,"Normal(1,0.2)",vc-43states-fnc-1-fpc-1.policy,1000,0.5,0.5,43,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,False,1,0.5,0.0,-1,-1
diff-states-fnc-1-fpc-5,100,"Normal(1,0.2)",vc-43states-fnc-1-fpc-5.policy,1000,0.5,0.5,43,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,False,1,0.5,0.0,-1,-5
diff-states-fnc-1-fpc-10,100,"Normal(1,0.2)",vc-43states-fnc-1-fpc-10.policy,1000,0.5,0.5,43,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,False,1,0.5,0.0,-1,-10
diff-states-fnc-1-fpc-500,100,"Normal(1,0.2)",vc-43states-fnc-1-fpc-500.policy,1000,0.5,0.5,43,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,False,1,0.5,0.0,-1,-500
diff-states-fnc-5-fpc-1,100,"Normal(1,0.2)",vc-43states-fnc-5-fpc-1.policy,1000,0.5,0.5,43,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,0.963,0.0,False,1,0.5,0.0,-5,-1
diff-states-fnc-5-fpc-5,100,"Normal(1,0.2)",vc-43states-fnc-5-fpc-5.policy,1000,0.5,0.5,43,1.0,0.0,0.755,0.022,0.754,0.016,0.736,0.053,0.754,0.015,0.755,0.021,False,1,1.23,0.07,-5,-5
diff-states-fnc-5-fpc-10,100,"Normal(1,0.2)",vc-43states-fnc-5-fpc-10.policy,1000,0.5,0.5,43,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,False,1,2.5,0.0,-5,-10
diff-states-fnc-5-fpc-500,100,"Normal(1,0.2)",vc-43states-fnc-5-fpc-500.policy,1000,0.5,0.5,43,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,False,1,2.5,0.0,-5,-500
diff-states-fnc-10-fpc-1,100,"Normal(1,0.2)",vc-43states-fnc-10-fpc-1.policy,1000,0.5,0.5,43,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,0.99,0.0,False,1,0.5,0.0,-10,-1
diff-states-fnc-10-fpc-5,100,"Normal(1,0.2)",vc-43states-fnc-10-fpc-5.policy,1000,0.5,0.5,43,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,0.99,0.0,False,1,2.5,0.0,-10,-5
diff-states-fnc-10-fpc-10,100,"Normal(1,0.2)",vc-43states-fnc-10-fpc-10.policy,1000,0.5,0.5,43,1.0,0.0,0.748,0.019,0.755,0.014,1.382,0.097,0.751,0.013,0.748,0.019,False,1,2.477,0.126,-10,-10
diff-states-fnc-10-fpc-500,100,"Normal(1,0.2)",vc-43states-fnc-10-fpc-500.policy,1000,0.5,0.5,43,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,False,1,5.0,0.0,-10,-500
diff-states-fnc-500-fpc-1,100,"Normal(1,0.2)",vc-43states-fnc-500-fpc-1.policy,1000,0.5,0.5,43,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,1.0,0.0,False,1,0.5,0.0,-500,-1
diff-states-fnc-500-fpc-5,100,"Normal(1,0.2)",vc-43states-fnc-500-fpc-5.policy,1000,0.5,0.5,43,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,1.0,0.0,False,1,2.5,0.0,-500,-5
diff-states-fnc-500-fpc-10,100,"Normal(1,0.2)",vc-43states-fnc-500-fpc-10.policy,1000,0.5,0.5,43,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,1.0,0.0,False,1,5.0,0.0,-500,-10
diff-states-fnc-500-fpc-500,100,"Normal(1,0.2)",vc-43states-fnc-500-fpc-500.policy,1000,0.5,0.5,43,5.865,0.063,0.933,0.012,0.937,0.01,16.731,3.038,0.935,0.01,0.933,0.012,False,1,32.35,5.177,-500,-500
diff-states-fnc-1-fpc-1,100,"Normal(1,0.2)",vc-43states-fnc-1-fpc-1.policy,1000,0.5,0.5,43,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,True,1,0.5,0.0,-1,-1
diff-states-fnc-1-fpc-5,100,"Normal(1,0.2)",vc-43states-fnc-1-fpc-5.policy,1000,0.5,0.5,43,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,True,1,0.5,0.0,-1,-5
diff-states-fnc-1-fpc-10,100,"Normal(1,0.2)",vc-43states-fnc-1-fpc-10.policy,1000,0.5,0.5,43,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,True,1,0.5,0.0,-1,-10
diff-states-fnc-1-fpc-500,100,"Normal(1,0.2)",vc-43states-fnc-1-fpc-500.policy,1000,0.5,0.5,43,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,True,1,0.5,0.0,-1,-500
diff-states-fnc-5-fpc-1,100,"Normal(1,0.2)",vc-43states-fnc-5-fpc-1.policy,1000,0.5,0.5,43,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,0.963,0.0,True,1,0.5,0.0,-5,-1
diff-states-fnc-5-fpc-5,100,"Normal(1,0.2)",vc-43states-fnc-5-fpc-5.policy,1000,0.5,0.5,43,1.0,0.0,0.757,0.014,0.749,0.015,0.734,0.041,0.753,0.013,0.757,0.014,True,1,1.24,0.068,-5,-5
diff-states-fnc-5-fpc-10,100,"Normal(1,0.2)",vc-43states-fnc-5-fpc-10.policy,1000,0.5,0.5,43,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,True,1,2.5,0.0,-5,-10
diff-states-fnc-5-fpc-500,100,"Normal(1,0.2)",vc-43states-fnc-5-fpc-500.policy,1000,0.5,0.5,43,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,True,1,2.5,0.0,-5,-500
diff-states-fnc-10-fpc-1,100,"Normal(1,0.2)",vc-43states-fnc-10-fpc-1.policy,1000,0.5,0.5,43,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,0.99,0.0,True,1,0.5,0.0,-10,-1
diff-states-fnc-10-fpc-5,100,"Normal(1,0.2)",vc-43states-fnc-10-fpc-5.policy,1000,0.5,0.5,43,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,0.99,0.0,True,1,2.5,0.0,-10,-5
diff-states-fnc-10-fpc-10,100,"Normal(1,0.2)",vc-43states-fnc-10-fpc-10.policy,1000,0.5,0.5,43,1.0,0.0,0.753,0.016,0.751,0.01,1.359,0.08,0.752,0.012,0.753,0.016,True,1,2.48,0.108,-10,-10
diff-states-fnc-10-fpc-500,100,"Normal(1,0.2)",vc-43states-fnc-10-fpc-500.policy,1000,0.5,0.5,43,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,True,1,5.0,0.0,-10,-500
diff-states-fnc-500-fpc-1,100,"Normal(1,0.2)",vc-43states-fnc-500-fpc-1.policy,1000,0.5,0.5,43,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,1.0,0.0,True,1,0.5,0.0,-500,-1
diff-states-fnc-500-fpc-5,100,"Normal(1,0.2)",vc-43states-fnc-500-fpc-5.policy,1000,0.5,0.5,43,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,1.0,0.0,True,1,2.5,0.0,-500,-5
diff-states-fnc-500-fpc-10,100,"Normal(1,0.2)",vc-43states-fnc-500-fpc-10.policy,1000,0.5,0.5,43,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.667,0.0,1.0,0.0,True,1,5.0,0.0,-500,-10
diff-states-fnc-500-fpc-500,100,"Normal(1,0.2)",vc-43states-fnc-500-fpc-500.policy,1000,0.5,0.5,43,7.904,0.07,0.964,0.01,0.964,0.01,8.918,2.438,0.964,0.007,0.964,0.01,True,1,18.0,3.619,-500,-500
